name,url,price
Wireless USB Bluetooth Adapter V4.0 Dongle Music Sound Receiver Adaptador Bluetooth Transmitter,https://www.jumia.com.ng/generic-wireless-usb-bluetooth-adapter-v4.0-dongle-music-sound-receiver-adaptador-bluetooth-transmitter-70378071.html,"₦ 2,800"
"Infinity 50"" Inch SMART UHD 4K TV - 2021 Promo - FREE WALL BRACKET",https://www.jumia.com.ng/infinity-50-inch-smart-uhd-4k-tv-2021-promo-free-wall-bracket-79573069.html,"₦ 181,090"
Bluetooth Earphone Headphone / Earbuds,https://www.jumia.com.ng/generic-bluetooth-earphone-headphone-earbuds-78443797.html,"₦ 4,999"
P47 Superior Wireless Bluetooth Stereo Foldable Headphones,https://www.jumia.com.ng/p47-superior-wireless-bluetooth-stereo-foldable-headphones-82763022.html,"₦ 4,999"
Portable Foldable And Collapsible Electric Jug/kettle,https://www.jumia.com.ng/generic-portable-foldable-and-collapsible-electric-jugkettle-82576062.html,"₦ 6,500"
LCD 720P HD 18MP Digital Camera Camcorder 8x Digital-Black,https://www.jumia.com.ng/generic-lcd-720p-hd-18mp-digital-camera-camcorder-8x-digital-black-44139911.html,"₦ 12,000"
"Konka 40"" Inches High Standard Flat Screen LED TV",https://www.jumia.com.ng/konka-40-inches-high-standard-flat-screen-led-tv-42637325.html,"₦ 97,900"
Wireless Music Rich LIMIDI Subwoofer Bluetooth FM Speaker,https://www.jumia.com.ng/wireless-music-rich-limidi-subwoofer-bluetooth-fm-speaker-76711396.html,"₦ 27,000"
LG 600W  DVD Home Theatre System With Bluetooth,https://www.jumia.com.ng/lg-600w-dvd-home-theatre-system-with-bluetooth-76184053.html,"₦ 148,000"
Lightning Audio Iphone Jack,https://www.jumia.com.ng/generic-lightning-audio-iphone-jack-68893315.html,"₦ 2,000"
Decorative Led Starry Night Rotating Projector Light / Lamp,https://www.jumia.com.ng/generic-decorative-led-starry-night-rotating-projector-light-lamp-78925926.html,"₦ 4,000"
"Infinity 43""INCHES FULL HD LED TV 1 YEAR WARRANTY PROMO PRICE",https://www.jumia.com.ng/infinity-43inches-full-hd-led-tv-1-year-warranty-promo-price-71423482.html,"₦ 114,500"
Sony MDR-EX155AP In-Ear Headphones With Mic And Tangle Free Cable,https://www.jumia.com.ng/sony-mdr-ex155ap-in-ear-headphones-with-mic-and-tangle-free-cable-77208746.html,"₦ 9,500"
 330A Lightweight Tripod Stand For Phones And Camera 5ft,https://www.jumia.com.ng/generic-330a-lightweight-tripod-stand-for-phones-and-camera-5ft-66408644.html,"₦ 10,500"
A11/A18 Rechargeable Bluetooth Speaker,https://www.jumia.com.ng/generic-a11a18-rechargeable-bluetooth-speaker-77467763.html,"₦ 9,800"
Sonix 40inch Super HD LED TV + Wall Bracket,https://www.jumia.com.ng/sonix-40inch-super-hd-led-tv-wall-bracket-83653448.html,"₦ 96,989"
"Itel 43"" Inch Inches G432 DLED Android 9.0 Smart TV",https://www.jumia.com.ng/itel-43-inch-inches-g432-dled-android-9.0-smart-tv-82042714.html,"₦ 165,000"
Outdoor Sports USB Rechargeable Sunglasses Mini Camera Video Camcorder,https://www.jumia.com.ng/generic-outdoor-sports-usb-rechargeable-sunglasses-mini-camera-video-camcorder-64090890.html,"₦ 6,990"
P47 IMPROVED 5.0 Wireless Bluetooth Stereo Foldable Headphone - White,https://www.jumia.com.ng/p47-improved-5.0-wireless-bluetooth-stereo-foldable-headphone-white-63187028.html,"₦ 5,999"
Clear Biggest Family Size 3D Phone Magnifier/Projector Glass,https://www.jumia.com.ng/generic-clear-biggest-family-size-3d-phone-magnifierprojector-glass-78291521.html,"₦ 1,999"
Qasa 5000i (5kva) Relay Automatic Voltage Stabilizer-AVR-Pro I,https://www.jumia.com.ng/qasa-5000i-5kva-relay-automatic-voltage-stabilizer-avr-pro-i-73350476.html,"₦ 45,499"
Wireless Bluetooth Headphone Foldable Headset,https://www.jumia.com.ng/generic-wireless-bluetooth-headphone-foldable-headset-72008405.html,"₦ 6,780"
Bluetooth Home Theater System 3.1CH,https://www.jumia.com.ng/generic-bluetooth-home-theater-system-3.1ch-73812999.html,"₦ 24,999"
Jbl FLIP 5 Waterproof Portable Bluetooth Speaker - White,https://www.jumia.com.ng/jbl-flip-5-waterproof-portable-bluetooth-speaker-white-66109018.html,"₦ 51,474"
W26+ Smartwatch  Series 6,https://www.jumia.com.ng/generic-w26-smartwatch-series-6-79216069.html,"₦ 13,000"
Solar Powered HD IP Security Surveillance Cameras CCTV PIR Motion Outdoor Wifi NetCam,https://www.jumia.com.ng/generic-solar-powered-hd-ip-security-surveillance-cameras-cctv-pir-motion-outdoor-wifi-netcam-67953654.html,"₦ 26,999"
Blue Gate SMART OFFLINE UPS - 650VA UPS-BG 653 Elite Pro,https://www.jumia.com.ng/smart-offline-ups-650va-ups-bg-653-elite-pro-blue-gate-mpg264225.html,"₦ 17,500"
Hisense Bluetooth 2.0Ch Audio Sound Bar System HS204,https://www.jumia.com.ng/hisense-bluetooth-2.0ch-audio-sound-bar-system-hs204-76665935.html,"₦ 23,395"
"Dexter 55""INCHES SMART ANDROID 4K UHD TV NEW 2020",https://www.jumia.com.ng/dexter-55inches-smart-android-4k-uhd-tv-new-2020-76110208.html,"₦ 204,000"
Djack Bluetooth Home Theatre With POWERFUL  DVD Player DJ-303,https://www.jumia.com.ng/dj-303-bluetooth-home-theatre-with-powerful-dvd-player-djack-mpg301492.html,"₦ 27,990"
LG 1000W HiFi XBOOM Audio System With Blast Horn,https://www.jumia.com.ng/lg-1000w-hifi-xboom-audio-system-with-blast-horn-66907777.html,"₦ 144,000"
Ear Phone Bluetooth For Iphone And Android Earpiece Hear 5.0 Wireless Headphones Pod Earpód,https://www.jumia.com.ng/generic-ear-phone-bluetooth-for-iphone-and-android-earpiece-hear-5.0-wireless-headphones-pod-earpod-77538821.html,"₦ 10,955"
LG DVD Player DV 2608 USB Black,https://www.jumia.com.ng/generic-lg-dvd-player-dv-2608-usb-black-82726882.html,"₦ 7,290"
Rechargable A11 Home Theater Subwoofer Bluetooth FM Speaker,https://www.jumia.com.ng/generic-rechargable-a11-home-theater-subwoofer-bluetooth-fm-speaker-63717601.html,"₦ 11,000"
Dstv EXPLORA REMOTE CONTROL,https://www.jumia.com.ng/dstv-explora-remote-control-dstv-mpg133745.html,"₦ 2,500"
AV To VGA Converter,https://www.jumia.com.ng/generic-av-to-vga-converter-69562357.html,"₦ 6,300"
3D Function Television Remote Control For LG Magic AN-MR500G MR500 Smart TV-Black,https://www.jumia.com.ng/generic-3d-function-television-remote-control-for-lg-magic-an-mr500g-mr500-smart-tv-black-77324302.html,"₦ 4,275"
Bluetooth 5.0 Wireless Bluetooth Headset Touch Model(White),https://www.jumia.com.ng/generic-bluetooth-5.0-wireless-bluetooth-headset-touch-modelwhite-71896465.html,"₦ 3,499"
Anker Soundcore Life Q30 Wireless Noise Cancelling Headphone - Black,https://www.jumia.com.ng/soundcore-life-q30-wireless-noise-cancelling-headphone-black-anker-mpg1595264.html,"₦ 49,999"
Apexel APL-DG5H 5 In 1 Cellphone Lens Kit,https://www.jumia.com.ng/apexel-apl-dg5h-5-in-1-cellphone-lens-kit-64809372.html,"₦ 4,250"
Fujitsu NIMH AA & AAA Battery Charger With 2 Rechargeable Batteries,https://www.jumia.com.ng/fujitsu-nimh-aa-aaa-battery-charger-with-2-rechargeable-batteries-71282350.html,"₦ 8,450"
Bluetooth Mini-Hifi With Built-In Amplifier + Free Surge,https://www.jumia.com.ng/generic-bluetooth-mini-hifi-with-built-in-amplifier-free-surge-78935097.html,"₦ 68,200"
Fingerprint Touch BT 5.0 Earphones Wireless Stereo Headphone,https://www.jumia.com.ng/generic-fingerprint-touch-bt-5.0-earphones-wireless-stereo-headphone-77281382.html,"₦ 3,995"
Polystar 43 INCH FULL HD ANDROID SMART CURVED LED TV WITH NETFLIX,https://www.jumia.com.ng/polystar-43-inch-full-hd-android-smart-curved-led-tv-with-netflix-60283693.html,"₦ 165,500"
Nikon D5200 DSLR Camera 18 - 55mm Lens,https://www.jumia.com.ng/nikon-d5200-dslr-camera-18-55mm-lens-42095038.html,"₦ 190,000"
"Kimiso SOLID Super Bass Wireless Speaker, RADIO, MEMORY CARD,USB, BLUETOOTH, AUX, LUX DISPLAY, REMOTE, MICROPHONE AND LOTS MORE",https://www.jumia.com.ng/kimiso-solid-super-bass-wireless-speaker-radio-memory-cardusb-bluetooth-aux-lux-display-remote-microphone-and-lots-more-79494652.html,"₦ 24,000"
Djack DJ 5050 Home Theatre With Perfect Bluetooth,https://www.jumia.com.ng/djack-dj-5050-home-theatre-with-perfect-bluetooth-djack-mpg1583695.html,"₦ 48,900"
G90 Passive 3D Glasses Polarized Lenses For Cinema,https://www.jumia.com.ng/generic-g90-passive-3d-glasses-polarized-lenses-for-cinema-44408269.html,"₦ 1,500"
LG 480Watts Xboom Bluetooth HiFi Home Audio System CJ44,https://www.jumia.com.ng/lg-480watts-xboom-bluetooth-hifi-home-audio-system-cj44-45379472.html,"₦ 79,700"
Godox Photography 80cm Reflector For Camera Lighting,https://www.jumia.com.ng/godox-photography-80cm-reflector-for-camera-lighting-17545760.html,"₦ 8,000"
4 WAY EXTENSION SOCKET WITH 3 USB PORT.,https://www.jumia.com.ng/4-way-extension-socket-with-3-usb-port.-generic-mpg337172.html,"₦ 3,300"
"Polystar 43 INCH SMART CURVED LED 2020 Model,",https://www.jumia.com.ng/polystar-43-inch-smart-curved-led-2020-model-67797929.html,"₦ 166,999"
Rohs HDMI To USB 2.0 With HDMI Loop Out Capture Card 4k,https://www.jumia.com.ng/rohs-hdmi-to-usb-2.0-with-hdmi-loop-out-capture-card-4k-76676931.html,"₦ 10,000"
Security Tactical Jacket,https://www.jumia.com.ng/security-tactical-vest-generic-mpg197165.html,"₦ 15,000"
"75""/6 Feet/190CM Photography Light Stands For Relfectors, Softboxes, Lights, Umbrellas, Backgrounds",https://www.jumia.com.ng/generic-756-feet190cm-photography-light-stands-for-relfectors-softboxes-lights-umbrellas-backgrounds-64874326.html,"₦ 6,350"
Type Z IPad Charger 20W USB Type C To IPhone 12 /11/X /Pro Max Fast Charger,https://www.jumia.com.ng/type-z-ipad-charger-20w-usb-type-c-to-iphone-12-11x-pro-max-fast-charger-81958297.html,"₦ 7,200"
FST AC/DC SOLAR FAN,https://www.jumia.com.ng/generic-fst-acdc-solar-fan-74310601.html,"₦ 18,700"
Wireless Bluetooth Stereo Headset,https://www.jumia.com.ng/generic-wireless-bluetooth-stereo-headset-63198457.html,"₦ 3,995"
Sony SRS-XB43 EXTRA BASS Wireless Portable Speaker IP67 Waterproof BLUETOOTH And Built In Mic For Phone Calls,https://www.jumia.com.ng/sony-srs-xb43-extra-bass-wireless-portable-speaker-ip67-waterproof-bluetooth-and-built-in-mic-for-phone-calls-73212673.html,"₦ 103,000"
"Polystar 32"" INCH SMART CURVED TV With Netflix (1year Warranty)",https://www.jumia.com.ng/polystar-32-inch-smart-curved-tv-with-netflix-1year-warranty-41784889.html,"₦ 111,499"
Wireless Music Bluetooth Wireless Ear Pods_  Headphones,https://www.jumia.com.ng/wireless-music-bluetooth-wireless-ear-pods-headphones-67945808.html,"₦ 5,900"
Univera Ladies Pocket Size Shocker,https://www.jumia.com.ng/univera-ladies-pocket-size-shocker-81706777.html,"₦ 10,000"
Dstv Wifi Connector,https://www.jumia.com.ng/dstv-wifi-connector-dstv-mpg1527025.html,"₦ 11,999"
"Aluminium Tripod For Mobile And Mini Camera+1 Free Phone Holder,1 Free Bluetooth Selfie Remote",https://www.jumia.com.ng/aluminium-tripod-for-mobile-and-mini-camera1-free-phone-holder1-free-bluetooth-selfie-remote-79912073.html,"₦ 3,200"
EMGOLD 2.0CH BT HOME THEATER SYSTEM WITH HI POWER SOUND,https://www.jumia.com.ng/2.0ch-bt-home-theater-system-with-hi-power-sound-emgold-mpg1584679.html,"₦ 41,300"
150W Car Power Inverter DC 12V To 220V AC,https://www.jumia.com.ng/generic-150w-car-power-inverter-dc-12v-to-220v-ac-82957192.html,"₦ 6,500"
Wall Bracket For TV Shelf- 14'’-42'’ TV Hanger,https://www.jumia.com.ng/generic-wall-bracket-for-tv-shelf-14-42-tv-hanger-81155317.html,"₦ 2,500 - ₦ 3,000"
Fingerprint Touch Earphone With Inbuilt Power Bank,https://www.jumia.com.ng/generic-fingerprint-touch-earphone-with-inbuilt-power-bank-78005631.html,"₦ 4,995"
"Bluetooth Transmitter For Car, TV, Speakers, Computer- Bluetooth Receiver For Non-Bluetooth Devices",https://www.jumia.com.ng/generic-bluetooth-transmitter-for-car-tv-speakers-computer-bluetooth-receiver-for-non-bluetooth-devices-82339152.html,"₦ 2,500"
Wooden Director's Film Movie Slate Board Clapper Board,https://www.jumia.com.ng/generic-wooden-directors-film-movie-slate-board-clapper-board-57789750.html,"₦ 3,999"
TCL Sound Bar System (TS 5010) 2.1CH Home Theater With Bluetooth,https://www.jumia.com.ng/tcl-sound-bar-system-ts-5010-2.1ch-home-theater-with-bluetooth-45408210.html,"₦ 86,275"
Chromecast Digital HDMI Streamer Wifi Display Receiver TV Dongle,https://www.jumia.com.ng/generic-chromecast-digital-hdmi-streamer-wifi-display-receiver-tv-dongle-81971436.html,"₦ 5,899"
Nikon D3200 With 18-55mm Kit Lens,https://www.jumia.com.ng/nikon-d3200-with-18-55mm-kit-lens-81896026.html,"₦ 175,000"
"Energy 32""INCHE FULL HD LED TV",https://www.jumia.com.ng/energy-32inche-full-hd-led-tv-60664088.html,"₦ 63,990"
APPLEVET Lightening Dark Spot Remover Cream,https://www.jumia.com.ng/lightening-dark-spot-remover-cream-applevet-mpg1610470.html,"₦ 1,500"
Djack HEAVY DUTY BOOM SPEAKER SYSTEM + FREE LG DVD-dj664,https://www.jumia.com.ng/heavy-duty-boom-speaker-system-free-lg-dvd-dj664-djack-mpg1583770.html,"₦ 54,000"
Wireless Music MI Wireless Bluetooth Earpod_Earphones Wireless Charging Box,https://www.jumia.com.ng/wireless-music-mi-wireless-bluetooth-earpodearphones-wireless-charging-box-79484886.html,"₦ 5,800"
Tripod+10 Inch LED Ring Vlogging Video Light Broadcast,https://www.jumia.com.ng/generic-tripod10-inch-led-ring-vlogging-video-light-broadcast-81971471.html,"₦ 12,900"
Polystar 32-Inch HD LED Television + Free HDMI Cable,https://www.jumia.com.ng/polystar-32-inch-hd-led-television-free-hdmi-cable-77002278.html,"₦ 79,000"
H96 Mini V8 4K HD Smart TV Box Android 10 DUAL WIFI,https://www.jumia.com.ng/generic-h96-mini-v8-4k-hd-smart-tv-box-android-10-dual-wifi-76709250.html,"₦ 10,899"
LG 675 LHD Bluetooth DVD Home Theatre System,https://www.jumia.com.ng/lg-675-lhd-bluetooth-dvd-home-theatre-system-70479307.html,"₦ 143,000"
Tripod+10 Inch LED Ring Vlogging Video Light Broadcast,https://www.jumia.com.ng/generic-tripod10-inch-led-ring-vlogging-video-light-broadcast-81971471.html,"₦ 12,900"
Wireless Music MI Wireless Bluetooth Earpod_Earphones Wireless Charging Box,https://www.jumia.com.ng/wireless-music-mi-wireless-bluetooth-earpodearphones-wireless-charging-box-79484886.html,"₦ 5,800"
Polystar 32-Inch HD LED Television + Free HDMI Cable,https://www.jumia.com.ng/polystar-32-inch-hd-led-television-free-hdmi-cable-77002278.html,"₦ 79,000"
H96 Mini V8 4K HD Smart TV Box Android 10 DUAL WIFI,https://www.jumia.com.ng/generic-h96-mini-v8-4k-hd-smart-tv-box-android-10-dual-wifi-76709250.html,"₦ 10,899"
LG 675 LHD Bluetooth DVD Home Theatre System,https://www.jumia.com.ng/lg-675-lhd-bluetooth-dvd-home-theatre-system-70479307.html,"₦ 143,000"
Mini Microphone Condenser Clip-on Lapel Lavalier Mic Wired For Phone Laptop Black,https://www.jumia.com.ng/generic-mini-microphone-condenser-clip-on-lapel-lavalier-mic-wired-for-phone-laptop-black-71486049.html,"₦ 4,000"
Wireless Music Bluetooth Ear Pods Sport HiFi Stereo Earphone Sound Touch Control,https://www.jumia.com.ng/wireless-music-bluetooth-ear-pods-sport-hifi-stereo-earphone-sound-touch-control-77294762.html,"₦ 4,999"
Lightning To HDMI Digital AV TV Cable Adapter For Apple Iphone 7/8 Plus Ipad MB,https://www.jumia.com.ng/generic-lightning-to-hdmi-digital-av-tv-cable-adapter-for-apple-iphone-78-plus-ipad-mb-81796763.html,"₦ 11,500"
Infinity 43 Inch Full HD Television With Free Wall Hanger,https://www.jumia.com.ng/infinity-43-inch-full-hd-television-with-free-wall-hanger-66898996.html,"₦ 115,490"
Rechargable A11 Home Theater Subwoofer Bluetooth FM Speaker Plus Free Gift,https://www.jumia.com.ng/generic-rechargable-a11-home-theater-subwoofer-bluetooth-fm-speaker-plus-free-gift-63717527.html,"₦ 15,500"
2 UNISEX FOLDABLE HEAD WARMER BEANIE CAP,https://www.jumia.com.ng/fashion-2-unisex-foldable-head-warmer-beanie-cap-78756113.html,"₦ 4,500"
"Infinix 32'' Smart Android Led  TV Full HD With Netflix,Youtube,Google Play,Prime Video",https://www.jumia.com.ng/infinix-32-smart-android-led-tv-full-hd-with-netflixyoutubegoogle-playprime-video-77686720.html,"₦ 109,000"
Headphones Wireless Bluetooth 5.0 Earphones Sport Waterproof Neck Headset Handsfree Calling Stereo With Microphone Mic,https://www.jumia.com.ng/generic-headphones-wireless-bluetooth-5.0-earphones-sport-waterproof-neck-headset-handsfree-calling-stereo-with-microphone-mic-82952791.html,"₦ 3,100"
A11 Home Theatre Bluetooth Fm Loudspeaker Outdoor/indoor,https://www.jumia.com.ng/generic-a11-home-theatre-bluetooth-fm-loudspeaker-outdoorindoor-72634240.html,"₦ 9,690"
LG 600 Watts DVD Home Theatre System,https://www.jumia.com.ng/lg-600-watts-dvd-home-theatre-system-71666852.html,"₦ 119,990"
V8 Smartwatch Bluetooth Smart Watch Touch Screen Wrist Watch,https://www.jumia.com.ng/generic-v8-smartwatch-bluetooth-smart-watch-touch-screen-wrist-watch-71314436.html,"₦ 9,000"
USB Wired Combination Computer Speaker Subwoofer Speaker,https://www.jumia.com.ng/generic-usb-wired-combination-computer-speaker-subwoofer-speaker-65692256.html,"₦ 8,928"
E58 4K HD 4DRC RC FPV Camera Video Quadcopter,https://www.jumia.com.ng/generic-e58-4k-hd-4drc-rc-fpv-camera-video-quadcopter-82881470.html,"₦ 33,999"
Portable Rechargeable Bluetooth A11 Subwoofer.,https://www.jumia.com.ng/generic-portable-rechargeable-bluetooth-a11-subwoofer.-77907849.html,"₦ 9,500"
3.5'' Satellite Signal Finder VIDEO Meter & CCTV,https://www.jumia.com.ng/generic-3.5-satellite-signal-finder-video-meter-cctv-71702506.html,"₦ 47,000"
SUOER 20amps 12v /24v Car/ Inverter Battery Charger,https://www.jumia.com.ng/suoer-20amps-12v-24v-car-inverter-battery-charger-45448517.html,"₦ 12,500"
Duravolt Automatic Voltage Stabilizer(AVR) -1000watts Stabilizer,https://www.jumia.com.ng/duravolt-automatic-voltage-stabilizeravr-1000watts-stabilizer-64423938.html,"₦ 13,500"
"80 Lumens 1080P HD Multimedia Mini Portable LED Projector, Support HDMI / VGA / AV / USB / SD Card, Model: H80(Black)",https://www.jumia.com.ng/generic-80-lumens-1080p-hd-multimedia-mini-portable-led-projector-support-hdmi-vga-av-usb-sd-card-model-h80black-72641457.html,"₦ 18,710"
Homeflower 4.1 Bluetooth Home Theater With Bluetooth + Remote,https://www.jumia.com.ng/homeflower-4.1-bluetooth-home-theater-with-bluetooth-remote-78083423.html,"₦ 36,000"
Bluetooth Earphone Single Earbud,https://www.jumia.com.ng/generic-bluetooth-earphone-single-earbud-78443804.html,"₦ 3,580"
Passive POE Injector Splitter Kit With 5.5 Mm X 2.1 Mm Dc Connector,https://www.jumia.com.ng/passive-poe-injector-splitter-kit-with-5.5-mm-x-2.1-mm-dc-connector-generic-mpg231866.html,"₦ 3,000"
Jiepak Bigger And Better 3.1 Home Theatre System -6030 +DVD Player,https://www.jumia.com.ng/bigger-and-better-3.1-heavy-duty-home-theatre-system-with-bluetooth-function-jp-6030-powerful-dvd-player-jiepak-mpg323501.html,"₦ 27,990"
8GB Portable Rechargeable Voice Recorder // Recording Pen,https://www.jumia.com.ng/generic-8gb-portable-rechargeable-voice-recorder-recording-pen-59561782.html,"₦ 11,260"
Dstv Zappa HD Decoder Alone,https://www.jumia.com.ng/zappa-hd-decoder-alone-dstv-mpg1596997.html,"₦ 13,000"
2pcs 1080P HDMI Extender To RJ45 Over Cat5e/6 Network LAN Ethernet Adapter Blue,https://www.jumia.com.ng/generic-2pcs-1080p-hdmi-extender-to-rj45-over-cat5e6-network-lan-ethernet-adapter-blue-69817021.html,"₦ 3,800"
Dstv HD 5 +Complete DStv Accessories+1FREE Comfam Bouquet Subscription+ 12 Months Warranty,https://www.jumia.com.ng/hd-5-complete-dstv-accessories1free-compact-bouquet-subscription-12-months-warranty-dstv-mpg297787.html,"₦ 28,000"
14 Inch Automatic Led Ring Light With Stand And Phone/camera  Holder,https://www.jumia.com.ng/generic-14-inch-automatic-led-ring-light-with-stand-and-phonecamera-holder-68018755.html,"₦ 28,800"
Homeflower Hf 8800/ 4.1Best Sound Homeflower Bluetooth Home Theater,https://www.jumia.com.ng/homeflower-hf-8800-4.1best-sound-homeflower-bluetooth-home-theater-58379398.html,"₦ 40,538"
WALL BRACKET TV HANGER FOR LED/LCD 30- 65 INCHES,https://www.jumia.com.ng/generic-wall-bracket-tv-hanger-for-ledlcd-30-65-inches-80688567.html,"₦ 3,000"
Zealot T2 Bluetooth Wireless Earphone Stereo With Charge Box,https://www.jumia.com.ng/zealot-t2-bluetooth-wireless-earphone-stereo-with-charge-box-78055304.html,"₦ 6,950 - ₦ 13,000"
Ip Camera Wireless Light Bulb Ip Camera Wifi 360 Degree Camera,https://www.jumia.com.ng/ip-camera-wireless-light-bulb-ip-camera-wifi-360-degree-camera-66108754.html,"₦ 11,500"
"Sony MDR-ZX110AP Wired On-Ear Headphones With Tangle Free Cable, 3.5mm Jack, Headset With Mic For Phone Calls",https://www.jumia.com.ng/sony-mdr-zx110ap-wired-on-ear-headphones-with-tangle-free-cable-3.5mm-jack-headset-with-mic-for-phone-calls-73124342.html,"₦ 6,500"
Pink Lips Wonder Balm Cream In 2 Days Permanent,https://www.jumia.com.ng/generic-pink-lips-wonder-balm-cream-in-2-days-permanent-68119505.html,₦ 950
HDMI To HDMI Cable Red And Black,https://www.jumia.com.ng/generic-hdmi-to-hdmi-cable-red-and-black-45508136.html,"₦ 1,899 - ₦ 16,000"
"5 Metre HDMI Cable For TV, Computer 5m",https://www.jumia.com.ng/generic-5-metre-hdmi-cable-for-tv-computer-5m-61189768.html,"₦ 2,900"
Camera Stabilizing Handle Bracket Holder C/U Shape Bracket Grip Portable Video Handheld Camera Stabilizer With Removable Hot Shoe,https://www.jumia.com.ng/generic-camera-stabilizing-handle-bracket-holder-cu-shape-bracket-grip-portable-video-handheld-camera-stabilizer-with-removable-hot-shoe-43333767.html,"₦ 4,200"
Upgraded W26+ Plus Smart Watch Bluetooth Call  [Black] Series 6,https://www.jumia.com.ng/generic-upgraded-w26-plus-smart-watch-bluetooth-call-black-series-6-75973672.html,"₦ 17,200"
3.1 HI-FI MULTIMEDIA SPEAKER + FREE LG DVD,https://www.jumia.com.ng/generic-3.1-hi-fi-multimedia-speaker-free-lg-dvd-71885363.html,"₦ 32,995"
"LG 950W XBOOM DJ SHARING,DUAL USB,DJ LOOP HOME THEATRE",https://www.jumia.com.ng/lg-950w-xboom-dj-sharingdual-usbdj-loop-home-theatre-39281539.html,"₦ 115,000"
Andoer 20MP 1080P Digital Camera FHD Video Camcorder,https://www.jumia.com.ng/andoer-20mp-1080p-digital-camera-fhd-video-camcorder-44736339.html,"₦ 26,880"
Mini Clip-on Lavalier Microphone Lapel Condenser Mic,https://www.jumia.com.ng/generic-mini-clip-on-lavalier-microphone-lapel-condenser-mic-70464512.html,"₦ 2,097"
"Polystar 50""Inchs Andriod Smart 4K  TV + Free Wall Braket.",https://www.jumia.com.ng/polystar-50inchs-andriod-smart-4k-tv-free-wall-braket.-83241528.html,"₦ 196,000"
P47 Wireless Bluetooth 5.0 Stereo OverEar Foldable Headphones,https://www.jumia.com.ng/p47-wireless-bluetooth-5.0-stereo-overear-foldable-headphones-79504448.html,"₦ 5,300"
"MK 19"" INCH Full HD LED TV",https://www.jumia.com.ng/mk-19-inch-full-hd-led-tv-72159500.html,"₦ 37,000"
"100% Genuine Original Smart Android Tv Box MXQ PRO 5G Network, 4K Ultra HD Video+HDMI Cable",https://www.jumia.com.ng/generic-100-genuine-original-smart-android-tv-box-mxq-pro-5g-network-4k-ultra-hd-videohdmi-cable-68880684.html,"₦ 20,000"
"Intensilo AAAA Alkaline Battery For Surface Pen Stylus , Bluetooth Devices .This Is A German Brand",https://www.jumia.com.ng/intensilo-aaaa-alkaline-battery-for-surface-pen-stylus-bluetooth-devices-.this-is-a-german-brand-59845674.html,"₦ 4,999"
A11 Home Theatre Bluetooth Fm Loudspeaker Outdoor/indoor,https://www.jumia.com.ng/generic-a11-home-theatre-bluetooth-fm-loudspeaker-outdoorindoor-67677034.html,"₦ 9,500"
Sunfit Deep Circle Inverter Battery 12volt 200ah,https://www.jumia.com.ng/sunfit-deep-circle-inverter-battery-12volt-200ah-62168002.html,"₦ 110,000"
Sony Rechargeable AAA R03 1.2V Battery,https://www.jumia.com.ng/sony-rechargeable-aaa-r03-1.2v-battery-45014714.html,"₦ 3,000"
LG Home Theatre With Satellite Speaker - LG AUD 358- Black,https://www.jumia.com.ng/generic-lg-home-theatre-with-satellite-speaker-lg-aud-358-black-83136627.html,"₦ 35,000"
"Rock 22"" Inch  HD LED Flat Screen Television",https://www.jumia.com.ng/rock-22-inch-hd-led-flat-screen-television-79982670.html,"₦ 39,500"
8S 4K HD TXD Emotion Camera Video Drone Quadcopters,https://www.jumia.com.ng/generic-8s-4k-hd-txd-emotion-camera-video-drone-quadcopters-79478499.html,"₦ 33,999"
Polystar 43 INCH SMART CURVED LED,https://www.jumia.com.ng/polystar-43-inch-smart-curved-led-77260072.html,"₦ 165,300"
True Wireless Earbuds I31 FINGERPRINT TOUCH TWSWIRELESS BLUETOOTH 5.0 EARPODDS IPhone Android,https://www.jumia.com.ng/generic-true-wireless-earbuds-i31-fingerprint-touch-twswireless-bluetooth-5.0-earpodds-iphone-android-78169877.html,"₦ 3,990"
M4 Smart Sport Bracelet Heart Rate Monitor Pedometer,https://www.jumia.com.ng/generic-m4-smart-sport-bracelet-heart-rate-monitor-pedometer-71116961.html,"₦ 3,990"
Polystar Powerful Sub-811 Home Theater With Wonderful Dvd Player,https://www.jumia.com.ng/polystar-powerful-sub-811-home-theater-with-wonderful-dvd-player-45092391.html,"₦ 79,499"
"Tripod Stand With Phone Lens, Phone Clip & Bluetooth Shutter",https://www.jumia.com.ng/generic-tripod-stand-with-phone-lens-phone-clip-bluetooth-shutter-62621225.html,"₦ 5,500"
10 Pieces - Flat-Head Lithium Battery 5000mah 3.7v,https://www.jumia.com.ng/generic-10-pieces-flat-head-lithium-battery-5000mah-3.7v-80292674.html,"₦ 10,499"
Smart Watch Phone Tourchscreen Supports IPhone & Android,https://www.jumia.com.ng/generic-smart-watch-phone-tourchscreen-supports-iphone-android-82085232.html,"₦ 8,800"
Double Layered (2 Tier) DVD Decoder Wall Mount-Hanger,https://www.jumia.com.ng/generic-double-layered-2-tier-dvd-decoder-wall-mount-hanger-45516574.html,"₦ 5,500"
